model,feature_group,noise_intensity,metric,seed_count,clean_performance,mean_noisy_performance,std_noisy_performance,noisy_performance_ci95_lower,noisy_performance_ci95_upper,mean_performance_degradation,std_performance_degradation,degradation_ci95_lower,degradation_ci95_upper
Random Forest,returns,0.5,average_precision,30,0.3864464632234789,0.383749861329666,0.0056938850768191995,0.38171233072267424,0.38578739193665773,0.0026966018938129627,0.005693885076819199,0.0006590712868212345,0.004734132500804691
Logistic Regression,returns,1.0,accuracy,30,0.848644578313253,0.8336596385542168,0.005524114111439439,0.831682859706959,0.8356364174014745,0.014984939759036146,0.0055241141114394385,0.013008160911778394,0.016961718606293898
Logistic Regression,returns,1.0,balanced_accuracy,30,0.6827353045846292,0.674250551438037,0.011451314894262453,0.6701527510306579,0.6783483518454162,0.008484753146592227,0.011451314894262453,0.004386952739213039,0.012582553553971415
Logistic Regression,returns,1.0,precision,30,0.4095744680851064,0.3705497808328362,0.01594701847038895,0.3648432135619296,0.37625634810374275,0.03902468725227031,0.01594701847038895,0.03331811998136372,0.0447312545231769
Logistic Regression,returns,1.0,recall,30,0.46107784431137727,0.4612774451097806,0.02215447945165081,0.4533495664547507,0.46920532376481044,-0.00019960079840316557,0.02215447945165081,-0.008127479453433003,0.007728277856626671
Logistic Regression,returns,1.0,f1_score,30,0.43380281690140843,0.41084501879157,0.01721955580673587,0.404683079883132,0.41700695770000795,0.022957798109838376,0.01721955580673587,0.016795859201400417,0.029119737018276335
Logistic Regression,returns,1.0,roc_auc,30,0.802286899070077,0.7807360300931301,0.008061659110886,0.7778512024297766,0.7836208577564836,0.021550868976947166,0.008061659110886,0.01866604131359362,0.02443569664030071
Logistic Regression,returns,1.0,average_precision,30,0.3884203679084427,0.372722553729772,0.00929539039247249,0.36939624099723967,0.3760488664623043,0.015697814178670732,0.00929539039247249,0.012371501446138397,0.019024126911203067
Random Forest,returns,1.0,accuracy,30,0.8524096385542169,0.8551706827309237,0.0037066160498648738,0.8538442872122095,0.8564970782496378,-0.0027610441767067727,0.003706616049864874,-0.0040874396954209405,-0.001434648657992605
Random Forest,returns,1.0,balanced_accuracy,30,0.6336216455976935,0.6593816673285642,0.008444697829964955,0.6563597710199435,0.6624035636371849,-0.02576002173087072,0.008444697829964957,-0.028781918039491386,-0.022738125422250052
Random Forest,returns,1.0,precision,30,0.3986013986013986,0.4200801864031296,0.01442980075215558,0.4149165485199193,0.4252438242863399,-0.021478787801731063,0.014429800752155577,-0.026642425684941337,-0.016315149918520788
Random Forest,returns,1.0,recall,30,0.3413173652694611,0.3978043912175648,0.01727520366968023,0.3916225389771166,0.403986243458013,-0.056487025948103765,0.01727520366968023,-0.06266887818855196,-0.050305173707655575
Random Forest,returns,1.0,f1_score,30,0.36774193548387096,0.4084983149134239,0.014053038609917523,0.4034694996313039,0.41352713019554393,-0.04075637942955302,0.014053038609917521,-0.04578519471167303,-0.035727564147433014
Random Forest,returns,1.0,roc_auc,30,0.7735124067111256,0.7725314229422292,0.008788918563081614,0.7693863488262197,0.7756764970582387,0.000980983768896393,0.008788918563081614,-0.0021640903471130584,0.004126057884905845
Random Forest,returns,1.0,average_precision,30,0.3864464632234789,0.38109246412646414,0.007336491365096876,0.3784671344082419,0.38371779384468635,0.005353999097014708,0.007336491365096877,0.0027286693787924943,0.00797932881523692
Logistic Regression,volatility,0.05,accuracy,30,0.848644578313253,0.8462600401606426,0.0019584637266536224,0.8455592129166953,0.8469608674045899,0.00238453815261046,0.0019584637266536224,0.001683710908663164,0.0030853653965577563
Logistic Regression,volatility,0.05,balanced_accuracy,30,0.6827353045846292,0.6805170881320904,0.00484859891659376,0.6787820392928002,0.6822521369713807,0.0022182164525384757,0.00484859891659376,0.0004831676132483146,0.003953265291828637
Logistic Regression,volatility,0.05,precision,30,0.4095744680851064,0.4024688050698042,0.006267966658874064,0.4002258420070172,0.4047117681325912,0.007105663015302216,0.006267966658874063,0.004862699952515216,0.009348626078089216
Logistic Regression,volatility,0.05,recall,30,0.46107784431137727,0.4590818363273454,0.010231534213851602,0.45542052883062795,0.46274314382406284,0.001996007984031961,0.010231534213851602,-0.0016652995126854794,0.005657315480749402
Logistic Regression,volatility,0.05,f1_score,30,0.43380281690140843,0.4288788646536789,0.007096259335758336,0.42633950086310596,0.43141822844425187,0.004923952247729457,0.007096259335758335,0.0023845884571564993,0.007463316038302415
Logistic Regression,volatility,0.05,roc_auc,30,0.802286899070077,0.8009056821757005,0.0022374045609763324,0.8001050372361368,0.8017063271152641,0.0013812168943767133,0.002237404560976333,0.0005805719548130821,0.0021818618339403445
Logistic Regression,volatility,0.05,average_precision,30,0.3884203679084427,0.3880083196457506,0.0026240607425215634,0.3870693115686013,0.3889473277228999,0.00041204826269210145,0.0026240607425215634,-0.0005269598144572048,0.0013510563398414078
Random Forest,volatility,0.05,accuracy,30,0.8524096385542169,0.8567771084337347,0.002457206026831481,0.8558978085497703,0.8576564083176991,-0.004367469879518019,0.002457206026831481,-0.005246769763482407,-0.003488169995553631
Random Forest,volatility,0.05,balanced_accuracy,30,0.6336216455976935,0.6434677587116896,0.00581322217603841,0.6413875238721873,0.6455479935511919,-0.009846113113995943,0.00581322217603841,-0.011926347953498206,-0.00776587827449368
Random Forest,volatility,0.05,precision,30,0.3986013986013986,0.4188992724517639,0.010804379776127157,0.41503297480324874,0.42276557010027904,-0.020297873850365248,0.010804379776127155,-0.024164171498880387,-0.01643157620185011
Random Forest,volatility,0.05,recall,30,0.3413173652694611,0.3584830339321357,0.011739701026432592,0.35428203587271384,0.3626840319915576,-0.017165668662674625,0.01173970102643259,-0.021366666722096497,-0.012964670603252754
Random Forest,volatility,0.05,f1_score,30,0.36774193548387096,0.38627970423160213,0.01032004390461481,0.38258672394881466,0.3899726845143896,-0.018537768747731196,0.010320043904614811,-0.022230749030518665,-0.014844788464943729
Random Forest,volatility,0.05,roc_auc,30,0.7735124067111256,0.7747002119791425,0.003550057672199267,0.7734298401563707,0.7759705838019143,-0.0011878052680168356,0.003550057672199267,-0.0024581770907886108,8.256655475493931e-05
Random Forest,volatility,0.05,average_precision,30,0.3864464632234789,0.39049164174378476,0.0035040395696693187,0.38923773728751504,0.3917455462000545,-0.004045178520305812,0.0035040395696693183,-0.005299082976575551,-0.002791274064036073
Logistic Regression,volatility,0.1,accuracy,30,0.848644578313253,0.8424949799196785,0.0028388298229727778,0.8414791177141175,0.8435108421252394,0.0061495983935743,0.0028388298229727778,0.0051337361880133825,0.007165460599135217
Logistic Regression,volatility,0.1,balanced_accuracy,30,0.6827353045846292,0.6774238774819009,0.007513846056760909,0.6747350822023469,0.6801126727614549,0.005311427102728198,0.007513846056760908,0.0026226318231741927,0.008000222382282204
Logistic Regression,volatility,0.1,precision,30,0.4095744680851064,0.3917454013101993,0.00946357321050393,0.3883589051291628,0.3951318974912358,0.01782906677490709,0.009463573210503931,0.014442570593870626,0.021215562955943554
Logistic Regression,volatility,0.1,recall,30,0.46107784431137727,0.45688622754491026,0.015177175544237769,0.45145514502711104,0.4623173100627095,0.00419161676646709,0.015177175544237769,-0.001239465751332161,0.009622699284266342
Logistic Regression,volatility,0.1,f1_score,30,0.43380281690140843,0.42176556828042944,0.011162236178652784,0.4177712133628938,0.4257599231979651,0.012037248620978993,0.011162236178652784,0.008042893703443375,0.01603160353851461
Logistic Regression,volatility,0.1,roc_auc,30,0.802286899070077,0.7971572788961269,0.004546238886817961,0.7955304282039168,0.7987841295883369,0.005129620173950207,0.004546238886817962,0.00350276948174019,0.006756470866160224
Logistic Regression,volatility,0.1,average_precision,30,0.3884203679084427,0.3856433287617091,0.0055408439639199536,0.3836605632136276,0.38762609430979056,0.0027770391467336285,0.005540843963919953,0.0007942735986521668,0.00475980469481509
Random Forest,volatility,0.1,accuracy,30,0.8524096385542169,0.8578815261044177,0.0030310300650435336,0.8567968859255386,0.8589661662832968,-0.0054718875502007495,0.0030310300650435327,-0.006556527729079869,-0.00438724737132163
