model,feature_group,noise_intensity,seed,dataset_signature,clean_accuracy,noisy_accuracy,accuracy_degradation,clean_balanced_accuracy,noisy_balanced_accuracy,balanced_accuracy_degradation,clean_precision,noisy_precision,precision_degradation,clean_recall,noisy_recall,recall_degradation,clean_f1_score,noisy_f1_score,f1_score_degradation,clean_roc_auc,noisy_roc_auc,roc_auc_degradation,clean_average_precision,noisy_average_precision,average_precision_degradation
Logistic Regression,returns,0.05,5,1371818158581038654,0.7341867469879518,0.7349397590361446,-0.0007530120481927804,0.6604250181115673,0.6609128229896161,-0.0004878048780487809,0.4320652173913043,0.4332425068119891,-0.0011772894206847906,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.4746268656716418,-0.0007073425717908366,0.72522579087177,0.7249488851324156,0.0002769057393543495,0.4965236950886517,0.4965932824583258,-6.958736967410672e-05
Random Forest,returns,0.05,5,1371818158581038654,0.7725903614457831,0.7703313253012049,0.0022590361445782303,0.6457828221846575,0.6443194075505112,0.0014634146341463428,0.5020080321285141,0.49603174603174605,0.005976286096768035,0.41254125412541254,0.41254125412541254,0.0,0.4528985507246377,0.45045045045045046,0.002448100274187237,0.7141495612975931,0.7160299444578604,-0.001880383160267285,0.5009754151362888,0.5005727938190486,0.000402621317240226
Logistic Regression,returns,0.05,6,1921733830955609022,0.7341867469879518,0.7341867469879518,0.0,0.6604250181115673,0.6604250181115673,0.0,0.4320652173913043,0.4320652173913043,0.0,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.47391952309985097,0.0,0.72522579087177,0.7250229413185221,0.00020284955324789689,0.4965236950886517,0.4961422969211293,0.0003813981675223621
Random Forest,returns,0.05,6,1921733830955609022,0.7725903614457831,0.7718373493975904,0.0007530120481926694,0.6457828221846575,0.6464573774450616,-0.0006745552604040528,0.5020080321285141,0.5,0.002008032128514081,0.41254125412541254,0.4158415841584158,-0.0033003300330032848,0.4528985507246377,0.4540540540540541,-0.0011555033294163852,0.7141495612975931,0.7146325364243742,-0.00048297512678108223,0.5009754151362888,0.5013207283814505,-0.000345313245161627
Logistic Regression,returns,0.05,7,2340136576229559497,0.7341867469879518,0.7356927710843374,-0.001506024096385561,0.6604250181115673,0.6614006278676648,-0.0009756097560975618,0.4320652173913043,0.4344262295081967,-0.0023610121168923803,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.47533632286995514,-0.0014167997701041712,0.72522579087177,0.7254189809224825,-0.0001931900507124995,0.4965236950886517,0.49645839088734534,6.530420130634873e-05
Random Forest,returns,0.05,7,2340136576229559497,0.7725903614457831,0.7718373493975904,0.0007530120481926694,0.6457828221846575,0.6464573774450616,-0.0006745552604040528,0.5020080321285141,0.5,0.002008032128514081,0.41254125412541254,0.4158415841584158,-0.0033003300330032848,0.4528985507246377,0.4540540540540541,-0.0011555033294163852,0.7141495612975931,0.7142686951621993,-0.00011913386460615794,0.5009754151362888,0.5016759669146029,-0.0007005517783140736
Logistic Regression,returns,0.05,8,15975941908229988232,0.7341867469879518,0.7341867469879518,0.0,0.6604250181115673,0.6615873782500201,-0.0011623601384528337,0.4320652173913043,0.43243243243243246,-0.00036721504112813275,0.5247524752475248,0.528052805280528,-0.0033003300330032292,0.47391952309985097,0.475482912332838,-0.0015633892329870447,0.72522579087177,0.7253352652338404,-0.00010947436207042749,0.4965236950886517,0.49675215546470186,-0.00022846037605017688
Random Forest,returns,0.05,8,15975941908229988232,0.7725903614457831,0.7718373493975904,0.0007530120481926694,0.6457828221846575,0.6452950173066088,0.0004878048780487809,0.5020080321285141,0.5,0.002008032128514081,0.41254125412541254,0.41254125412541254,0.0,0.4528985507246377,0.45207956600361665,0.0008189847210210432,0.7141495612975931,0.7135925299847057,0.0005570313128874238,0.5009754151362888,0.5007865305750332,0.00018888456125565334
Logistic Regression,returns,0.05,9,1260946594489386134,0.7341867469879518,0.7356927710843374,-0.001506024096385561,0.6604250181115673,0.6625629880061177,-0.0021379698945503955,0.4320652173913043,0.43478260869565216,-0.002717391304347838,0.5247524752475248,0.528052805280528,-0.0033003300330032292,0.47391952309985097,0.47690014903129657,-0.002980625931445602,0.72522579087177,0.7247363760766321,0.0004894147951378658,0.4965236950886517,0.4959627531801039,0.000560941908547774
Random Forest,returns,0.05,9,1260946594489386134,0.7725903614457831,0.7703313253012049,0.0022590361445782303,0.6457828221846575,0.645481767688964,0.00030105449569350906,0.5020080321285141,0.49606299212598426,0.005945040002529822,0.41254125412541254,0.4158415841584158,-0.0033003300330032848,0.4528985507246377,0.4524236983842011,0.0004748523404365934,0.7141495612975931,0.713074136681961,0.0010754246156321479,0.5009754151362888,0.4999834132912137,0.0009920018450751411
