model,feature_group,noise_intensity,metric,seed_count,clean_performance,mean_noisy_performance,std_noisy_performance,noisy_performance_ci95_lower,noisy_performance_ci95_upper,mean_performance_degradation,std_performance_degradation,degradation_ci95_lower,degradation_ci95_upper
Random Forest,returns,0.1,balanced_accuracy,30,0.6851340911599162,0.6860401585413541,0.002629454588063135,0.6850992203013666,0.6869810967813417,-0.0009060673814379582,0.0026294545880631345,-0.0018470056214254784,3.487085854956206e-05
Random Forest,returns,0.1,precision,30,0.547486033519553,0.5451751418771382,0.007253156146936951,0.5425796332837456,0.5477706504705309,0.002310891642414777,0.007253156146936951,-0.00028461695097784347,0.004906400235807398
Random Forest,returns,0.1,recall,30,0.4434389140271493,0.44645550527903477,0.004498806620961343,0.4448456280051741,0.44806538255289546,-0.0030165912518853905,0.004498806620961345,-0.004626468525746084,-0.0014067139780246972
Random Forest,returns,0.1,f1_score,30,0.49,0.49088566474883794,0.00497432258831542,0.4891056262714184,0.49266570322625747,-0.000885664748838009,0.004974322588315419,-0.0026657032262575302,0.000894373728581512
Random Forest,returns,0.1,roc_auc,30,0.7699256479744285,0.7711941423084416,0.0014959985282496364,0.7706588061103626,0.7717294785065206,-0.0012684943340131741,0.0014959985282496364,-0.0018038305320921863,-0.000733158135934162
Random Forest,returns,0.1,average_precision,30,0.4641844234644762,0.46569265511161745,0.0014424810457559173,0.46517646989869516,0.46620884032453974,-0.001508231647141243,0.0014424810457559173,-0.0020244168600635592,-0.0009920464342189268
Logistic Regression,returns,0.2,accuracy,30,0.8072289156626506,0.8070783132530124,0.001176574833800114,0.8066572813559965,0.8074993451500283,0.0001506024096385709,0.0011765748338001137,-0.00027042948737736897,0.0005716343066545107
Logistic Regression,returns,0.2,balanced_accuracy,30,0.7105380405236933,0.7096026792344343,0.0015208410425828613,0.7090584532567715,0.7101469052120971,0.0009353612892589291,0.0015208410425828615,0.0003911353115960877,0.0014795872669217704
Logistic Regression,returns,0.2,precision,30,0.43859649122807015,0.43809403330895624,0.0025445836849522963,0.43718346573160033,0.43900460088631216,0.0005024579191138893,0.0025445836849522963,-0.0004081096582419985,0.001413025496469777
Logistic Regression,returns,0.2,recall,30,0.5656108597285068,0.563499245852187,0.0025852781163953117,0.5625741159595612,0.5644243757448129,0.002111613876319751,0.0025852781163953117,0.0011864839836939545,0.0030367437689455476
Logistic Regression,returns,0.2,f1_score,30,0.49407114624505927,0.49294312079022884,0.0023287871578069135,0.49210977500836217,0.4937764665720955,0.0011280254548303819,0.002328787157806913,0.0002946796729637115,0.001961371236697052
