ticker,sector,model,feature_group,noise_intensity,metric,seed_count,clean_performance,mean_noisy_performance,std_noisy_performance,noisy_performance_ci95_lower,noisy_performance_ci95_upper,mean_performance_degradation,std_performance_degradation,degradation_ci95_lower,degradation_ci95_upper
XLB,Materials,Random Forest,volume_and_range,0.05,average_precision,30,0.3998756330234307,0.3992860812956461,0.0018429443828949,0.3986265921179633,0.3999455704733289,0.0005895517277845,0.0018429443828949,-6.993744989821596e-05,0.0012490409054674
XLB,Materials,Random Forest,volume_and_range,0.05,balanced_accuracy,30,0.6510152089895901,0.649363356494836,0.0021014712540079,0.6486113546644537,0.6501153583252183,0.0016518524947541,0.0021014712540079,0.0008998506643718,0.0024038543251364
XLB,Materials,Random Forest,volume_and_range,0.05,f1_score,30,0.4012738853503185,0.3982158590230282,0.0038875167569909,0.3968247290176458,0.3996069890284106,0.0030580263272902,0.0038875167569909,0.0016668963219078,0.0044491563326726
XLB,Materials,Random Forest,volume_and_range,0.05,precision,30,0.4344827586206896,0.4313564045571524,0.004864920128015,0.4296155152473636,0.4330972938669413,0.0031263540635371,0.004864920128015,0.0013854647537483,0.0048672433733259
XLB,Materials,Random Forest,volume_and_range,0.05,recall,30,0.3727810650887574,0.3698224852071005,0.0040372085161006,0.3683777886936686,0.3712671817205324,0.0029585798816568,0.0040372085161006,0.0015138833682248,0.0044032763950887
XLB,Materials,Random Forest,volume_and_range,0.05,roc_auc,30,0.7915362662160299,0.7915978713881414,0.0015509313224314,0.7910428777421226,0.7921528650341603,-6.160517211161176e-05,0.0015509313224314,-0.0006165988181304,0.0004933884739072
XLB,Materials,Random Forest,volume_and_range,0.1,accuracy,30,0.858433734939759,0.8581576305220883,0.0015631477105574,0.8575982652977221,0.8587169957464544,0.0002761044176706,0.0015631477105574,-0.0002832608066954,0.0008354696420368
XLB,Materials,Random Forest,volume_and_range,0.1,average_precision,30,0.3998756330234307,0.3998356370152802,0.0027415891097278,0.3988545719520587,0.4008167020785017,3.999600815043728e-05,0.0027415891097278,-0.000941069055071,0.0010210610713719
XLB,Materials,Random Forest,volume_and_range,0.1,balanced_accuracy,30,0.6510152089895901,0.6495092007835089,0.0024932453434448,0.6486170043957227,0.6504013971712952,0.0015060082060812,0.0024932453434448,0.0006138118182949,0.0023982045938675
XLB,Materials,Random Forest,volume_and_range,0.1,f1_score,30,0.4012738853503185,0.3987664974773635,0.0045732874644396,0.3971299675759604,0.4004030273787666,0.0025073878729549,0.0045732874644396,0.0008708579715518,0.004143917774358
XLB,Materials,Random Forest,volume_and_range,0.1,precision,30,0.4344827586206896,0.4329618390435454,0.0064410720198025,0.4306569310229015,0.4352667470641894,0.0015209195771441,0.0064410720198025,-0.0007839884434998,0.0038258275977881
XLB,Materials,Random Forest,volume_and_range,0.1,recall,30,0.3727810650887574,0.3696252465483233,0.0050909238716222,0.3678034828375444,0.3714470102591023,0.0031558185404339,0.0050909238716222,0.0013340548296549,0.0049775822512129
XLB,Materials,Random Forest,volume_and_range,0.1,roc_auc,30,0.7915362662160299,0.7919096412094355,0.0023744593948585,0.7910599518274387,0.7927593305914323,-0.0003733749934055,0.0023744593948585,-0.0012230643754023,0.0004763143885912
XLB,Materials,Random Forest,volume_and_range,0.2,accuracy,30,0.858433734939759,0.8588855421686747,0.0022337947250288,0.8580861889923149,0.8596848953450346,-0.0004518072289156,0.0022337947250288,-0.0012511604052754,0.0003475459474441
XLB,Materials,Random Forest,volume_and_range,0.2,average_precision,30,0.3998756330234307,0.3990933942242257,0.0044706905119784,0.3974935781707496,0.4006932102777019,0.0007822387992049,0.0044706905119784,-0.0008175772542712,0.002382054852681
XLB,Materials,Random Forest,volume_and_range,0.2,balanced_accuracy,30,0.6510152089895901,0.6505159007714261,0.0038130263196742,0.649151426826697,0.6518803747161551,0.0004993082181639,0.0038130263196742,-0.000865165726565,0.001863782162893
XLB,Materials,Random Forest,volume_and_range,0.2,f1_score,30,0.4012738853503185,0.4008896568709624,0.0068370146769889,0.398443062590103,0.4033362511518218,0.0003842284793561,0.0068370146769889,-0.0020623658015033,0.0028308227602155
XLB,Materials,Random Forest,volume_and_range,0.2,precision,30,0.4344827586206896,0.4361566805595709,0.0091602017657425,0.432878744455819,0.4394346166633229,-0.0016739219388813,0.0091602017657425,-0.0049518580426332,0.0016040141648706
XLB,Materials,Random Forest,volume_and_range,0.2,recall,30,0.3727810650887574,0.3710059171597633,0.0079463033618923,0.3681623690210394,0.3738494652984871,0.001775147928994,0.0079463033618923,-0.0010684002097297,0.0046186960677179
XLB,Materials,Random Forest,volume_and_range,0.2,roc_auc,30,0.7915362662160299,0.7905624960645866,0.003643680894507,0.7892586216019821,0.7918663705271911,0.0009737701514431,0.003643680894507,-0.0003301043111612,0.0022776446140476
XLB,Materials,Random Forest,volume_and_range,0.5,accuracy,30,0.858433734939759,0.8605672690763052,0.003350594829308,0.859368274115178,0.8617662640374324,-0.0021335341365461,0.003350594829308,-0.0033325290976733,-0.0009345391754189
XLB,Materials,Random Forest,volume_and_range,0.5,average_precision,30,0.3998756330234307,0.3930140875351775,0.0077777044275186,0.3902308717502785,0.3957973033200765,0.0068615454882531,0.0077777044275186,0.0040783297033541,0.0096447612731521
XLB,Materials,Random Forest,volume_and_range,0.5,balanced_accuracy,30,0.6510152089895901,0.6547647005767401,0.0064693331247884,0.6524496794495582,0.6570797217039219,-0.00374949158715,0.0064693331247884,-0.0060645127143319,-0.0014344704599682
XLB,Materials,Random Forest,volume_and_range,0.5,f1_score,30,0.4012738853503185,0.4087324724833584,0.0121165375718198,0.4043966251980213,0.4130683197686955,-0.0074585871330398,0.0121165375718198,-0.0117944344183769,-0.0031227398477026
XLB,Materials,Random Forest,volume_and_range,0.5,precision,30,0.4344827586206896,0.4440923616306163,0.0146351779937989,0.4388552304453491,0.4493294928158834,-0.0096096030099266,0.0146351779937989,-0.0148467341951937,-0.0043724718246594
XLB,Materials,Random Forest,volume_and_range,0.5,recall,30,0.3727810650887574,0.378698224852071,0.0119359035316953,0.3744270166278411,0.3829694330763009,-0.0059171597633135,0.0119359035316953,-0.0101883679875434,-0.0016459515390837
XLB,Materials,Random Forest,volume_and_range,0.5,roc_auc,30,0.7915362662160299,0.7813933660419359,0.0064274744018337,0.7790933238663906,0.7836934082174811,0.0101429001740941,0.0064274744018337,0.0078428579985488,0.0124429423496394
XLB,Materials,Random Forest,volume_and_range,1.0,accuracy,30,0.858433734939759,0.8596887550200801,0.0037171512185768,0.8583585895396595,0.8610189205005008,-0.0012550200803212,0.0037171512185768,-0.0025851855607418,7.514540009933841e-05
XLB,Materials,Random Forest,volume_and_range,1.0,average_precision,30,0.3998756330234307,0.3806556681211452,0.0115459831916784,0.3765239910986088,0.3847873451436816,0.0192199649022855,0.0115459831916784,0.015088287879749,0.0233516419248219
XLB,Materials,Random Forest,volume_and_range,1.0,balanced_accuracy,30,0.6510152089895901,0.6529135672628072,0.0078783699492132,0.6500943287836047,0.6557328057420098,-0.0018983582732172,0.0078783699492132,-0.0047175967524197,0.0009208802059853
XLB,Materials,Random Forest,volume_and_range,1.0,f1_score,30,0.4012738853503185,0.4051569973543303,0.0142685221392627,0.4000510722815454,0.4102629224271152,-0.0038831120040118,0.0142685221392627,-0.0089890370767967,0.001222813068773
XLB,Materials,Random Forest,volume_and_range,1.0,precision,30,0.4344827586206896,0.4401158562572494,0.0163620907414706,0.4342607572817102,0.4459709552327887,-0.0056330976365598,0.0163620907414706,-0.0114881966120991,0.0002220013389794
XLB,Materials,Random Forest,volume_and_range,1.0,recall,30,0.3727810650887574,0.3755424063116369,0.0153621021951462,0.3700451486416892,0.3810396639815847,-0.0027613412228796,0.0153621021951462,-0.0082585988928274,0.002735916447068
XLB,Materials,Random Forest,volume_and_range,1.0,roc_auc,30,0.7915362662160299,0.7675444552792399,0.0076983106742639,0.7647896501840681,0.7702992603744117,0.02399181093679,0.0076983106742639,0.0212370058416182,0.0267466160319617
XLE,Energy,Logistic Regression,all_predictors,0.05,accuracy,30,0.6927710843373494,0.6960341365461848,0.0035723059125685,0.6947558032928446,0.6973124697995251,-0.0032630522088353,0.0035723059125685,-0.0045413854621756,-0.0019847189554951
XLE,Energy,Logistic Regression,all_predictors,0.05,average_precision,30,0.466840404729364,0.4660098781694922,0.0011994100676772,0.4655806747889786,0.4664390815500057,0.0008305265598718,0.0011994100676772,0.0004013231793583,0.0012597299403854
XLE,Energy,Logistic Regression,all_predictors,0.05,balanced_accuracy,30,0.6536102508046395,0.6573362887390943,0.0035931778328368,0.6560504865650084,0.6586220909131802,-0.0037260379344548,0.0035931778328368,-0.0050118401085407,-0.0024402357603689
XLE,Energy,Logistic Regression,all_predictors,0.05,f1_score,30,0.482233502538071,0.4869152236239273,0.0045085690283005,0.485301852917466,0.4885285943303886,-0.0046817210858562,0.0045085690283005,-0.0062950917923175,-0.0030683503793949
XLE,Energy,Logistic Regression,all_predictors,0.05,precision,30,0.4148471615720524,0.4193815190658494,0.0046807708068571,0.4177065267443302,0.4210565113873686,-0.0045343574937969,0.0046807708068571,-0.0062093498153161,-0.0028593651722777
XLE,Energy,Logistic Regression,all_predictors,0.05,recall,30,0.5757575757575758,0.5804040404040404,0.0053816876421734,0.5784782282142511,0.5823298525938296,-0.0046464646464645,0.0053816876421734,-0.0065722768362538,-0.0027206524566753
XLE,Energy,Logistic Regression,all_predictors,0.05,roc_auc,30,0.7425669520859902,0.7417460172870993,0.0010558065111641,0.7413682017793161,0.7421238327948826,0.0008209347988907,0.0010558065111641,0.0004431192911074,0.001198750306674
