ticker,sector,metric,feature_group,noise_intensity,seed,logistic_regression_degradation,random_forest_degradation,paired_difference
XLE,Energy,f1_score,momentum,0.2,24,-0.0081879534006262,-0.0038782927242732,-0.0043096606763529995
XLE,Energy,f1_score,momentum,0.2,25,-0.0145817840861327,-0.0066768313115743,-0.0079049527745584
XLE,Energy,f1_score,momentum,0.2,26,-0.0081387696057029,-0.0006237758399141,-0.0075149937657888
XLE,Energy,f1_score,momentum,0.2,27,-0.003700001298246,-0.0063957816119199,0.0026957803136739
XLE,Energy,f1_score,momentum,0.2,28,-0.0152412449366763,-0.0038782927242732,-0.0113629522124031
XLE,Energy,f1_score,momentum,0.2,29,-0.0056336749842788,0.0,-0.0056336749842788
XLE,Energy,f1_score,momentum,0.5,0,-0.0208954086008525,-0.0086455331412104,-0.0122498754596421
XLE,Energy,f1_score,momentum,0.5,1,-0.0090816339383557,-0.0008628778232022,-0.0082187561151535
XLE,Energy,f1_score,momentum,0.5,2,0.0102947270278669,-0.0004718809511771,0.010766607979044
XLE,Energy,f1_score,momentum,0.5,3,-0.0126903553299492,-0.0025059516351334,-0.0101844036948158
XLE,Energy,f1_score,momentum,0.5,4,-0.015870163707188,0.0001598687393508,-0.0160300324465388
XLE,Energy,f1_score,momentum,0.5,5,-0.0006994936692614,-0.0054045023597711,0.0047050086905097
XLE,Energy,f1_score,momentum,0.5,6,0.0074860277905963,0.0003925990895042,0.007093428701092101
XLE,Energy,f1_score,momentum,0.5,7,-0.0152412449366763,-0.0118494174380486,-0.0033918274986277
XLE,Energy,f1_score,momentum,0.5,8,-0.0024603750129493,-0.0115273775216138,0.009067002508664499
XLE,Energy,f1_score,momentum,0.5,9,-0.0108482584682182,-0.0092817844979228,-0.0015664739702954
XLE,Energy,f1_score,momentum,0.5,10,-0.003912593179813,0.0,-0.003912593179813
XLE,Energy,f1_score,momentum,0.5,11,0.0014150882158204,0.0084740445786609,-0.007058956362840501
XLE,Energy,f1_score,momentum,0.5,12,-0.0246673757555299,-0.0144092219020173,-0.010258153853512602
XLE,Energy,f1_score,momentum,0.5,13,-8.972978516125218e-05,-0.0056795473190433,0.0055898175338820475
XLE,Energy,f1_score,momentum,0.5,14,0.0013174720037198,0.0020440989209838,-0.000726626917264
XLE,Energy,f1_score,momentum,0.5,15,-0.0040507867387369,-0.0159992050084468,0.011948418269709903
XLE,Energy,f1_score,momentum,0.5,16,-0.0089503765551279,-0.0169365045989948,0.0079861280438669
XLE,Energy,f1_score,momentum,0.5,17,-0.0120046536719161,0.0,-0.0120046536719161
XLE,Energy,f1_score,momentum,0.5,18,-0.0056336749842788,-0.0008628778232022,-0.0047707971610766
XLE,Energy,f1_score,momentum,0.5,19,0.0018289513370596,-0.0047710998135768,0.0066000511506364
XLE,Energy,f1_score,momentum,0.5,20,-0.0026149823104137,-0.015700221552198,0.0130852392417843
XLE,Energy,f1_score,momentum,0.5,21,-0.0026911205775068,0.0016408189102297,-0.0043319394877365
XLE,Energy,f1_score,momentum,0.5,22,-0.0063161157825396,-0.0028818443804034,-0.0034342714021362
XLE,Energy,f1_score,momentum,0.5,23,-0.0115320834968416,-0.0102269819496705,-0.0013051015471710996
XLE,Energy,f1_score,momentum,0.5,24,-0.0006127490502389,-0.0083528136118704,0.0077400645616315005
XLE,Energy,f1_score,momentum,0.5,25,-0.0108132736945458,-0.0025059516351334,-0.0083073220594124
XLE,Energy,f1_score,momentum,0.5,26,-0.0145489942444257,-0.0118494174380486,-0.002699576806377099
XLE,Energy,f1_score,momentum,0.5,27,-0.0062575460552793,0.0,-0.0062575460552793
XLE,Energy,f1_score,momentum,0.5,28,-0.0146297346012012,-0.0013895340949734,-0.0132402005062278
XLE,Energy,f1_score,momentum,0.5,29,-0.0139881599304427,0.0014178506558607,-0.0154060105863034
XLE,Energy,f1_score,momentum,1.0,0,-0.0275704190305563,-0.0137460702122085,-0.0138243488183478
XLE,Energy,f1_score,momentum,1.0,1,0.0032211568590587,-0.0073157737982876,0.0105369306573463
XLE,Energy,f1_score,momentum,1.0,2,0.0134055723635074,0.0116757986914199,0.0017297736720875007
XLE,Energy,f1_score,momentum,1.0,3,-0.0146609073998171,-0.0086455331412104,-0.006015374258606701
XLE,Energy,f1_score,momentum,1.0,4,0.0016327515993977,-0.0115273775216138,0.013160129121011499
XLE,Energy,f1_score,momentum,1.0,5,-0.0033735062228801,-0.0057636887608069,0.0023901825379267997
XLE,Energy,f1_score,momentum,1.0,6,0.0138320155492234,-0.0118452587595103,0.025677274308733698
XLE,Energy,f1_score,momentum,1.0,7,-0.0054512265259683,-0.0204454059767305,0.014994179450762198
XLE,Energy,f1_score,momentum,1.0,8,-0.0082848286882247,-0.0182254950198256,0.0099406663316009
XLE,Energy,f1_score,momentum,1.0,9,0.0074487546905925,-0.0231688874939367,0.030617642184529198
XLE,Energy,f1_score,momentum,1.0,10,6.868088985456655e-05,-0.0026303529537874,0.0026990338436419666
XLE,Energy,f1_score,momentum,1.0,11,-0.0020035718629377,0.0049262297100913,-0.006929801573029
XLE,Energy,f1_score,momentum,1.0,12,-0.0183922796897136,-0.0102520785716652,-0.008140201118048399
XLE,Energy,f1_score,momentum,1.0,13,0.0132508722651182,-0.0124866141016046,0.025737486366722802
XLE,Energy,f1_score,momentum,1.0,14,0.0066390094216755,-0.0102520785716652,0.0168910879933407
XLE,Energy,f1_score,momentum,1.0,15,-0.0165070516181002,-0.01438052643877,-0.0021265251793302006
XLE,Energy,f1_score,momentum,1.0,16,-0.0122040747178003,-0.01438052643877,0.0021764517209697
XLE,Energy,f1_score,momentum,1.0,17,-0.0146139123421307,-0.013113413861467,-0.001500498480663701
XLE,Energy,f1_score,momentum,1.0,18,-0.0056336749842788,-0.0083528136118704,0.0027191386275916005
XLE,Energy,f1_score,momentum,1.0,19,-0.0109511319105038,0.0022622270460886,-0.0132133589565924
XLE,Energy,f1_score,momentum,1.0,20,-0.0089945676373675,-0.0054915832828289,-0.0035029843545385997
XLE,Energy,f1_score,momentum,1.0,21,-0.0052036833915771,0.0045309923206343,-0.0097346757122114
XLE,Energy,f1_score,momentum,1.0,22,-0.0089945676373675,-0.0057636887608069,-0.0032308788765605997
XLE,Energy,f1_score,momentum,1.0,23,-0.0214702011656325,-0.0095838080557603,-0.011886393109872198
XLE,Energy,f1_score,momentum,1.0,24,-0.0059358623436225,-0.0093187845349229,0.003382922191300399
XLE,Energy,f1_score,momentum,1.0,25,-0.0047230192010593,-0.0096496885485464,0.0049266693474871
XLE,Energy,f1_score,momentum,1.0,26,-0.0087690681560163,-0.0061957616099197,-0.0025733065460966003
XLE,Energy,f1_score,momentum,1.0,27,-0.0102288090197179,-0.0067477331833837,-0.003481075836334199
XLE,Energy,f1_score,momentum,1.0,28,-0.0140627937582252,0.0071696670462533,-0.0212324608044785
XLE,Energy,f1_score,momentum,1.0,29,0.0007520210565896,-0.0038782927242732,0.0046303137808628
XLE,Energy,f1_score,returns,0.05,0,0.0006111958207073,-0.0006237758399141,0.0012349716606214
XLE,Energy,f1_score,returns,0.05,1,-0.0019236584251735,0.0020440989209838,-0.0039677573461573
XLE,Energy,f1_score,returns,0.05,2,-0.0019236584251735,0.0018605881939476,-0.0037842466191211
XLE,Energy,f1_score,returns,0.05,3,0.0,0.0022622270460886,-0.0022622270460886
XLE,Energy,f1_score,returns,0.05,4,0.0,-0.0057636887608069,0.0057636887608069
XLE,Energy,f1_score,returns,0.05,5,0.0,0.0010176121980006,-0.0010176121980006
XLE,Energy,f1_score,returns,0.05,6,0.0,0.0039119682037893,-0.0039119682037893
XLE,Energy,f1_score,returns,0.05,7,-0.0019236584251735,-0.0022557170402007,0.00033205861502719983
XLE,Energy,f1_score,returns,0.05,8,0.0,0.0022622270460886,-0.0022622270460886
XLE,Energy,f1_score,returns,0.05,9,0.0,0.001242174301898,-0.001242174301898
XLE,Energy,f1_score,returns,0.05,10,0.0006111958207073,-0.0012493545001749,0.0018605503208822
XLE,Energy,f1_score,returns,0.05,11,0.0,-0.0010088522651627,0.0010088522651627
XLE,Energy,f1_score,returns,0.05,12,0.0,0.0022622270460886,-0.0022622270460886
XLE,Energy,f1_score,returns,0.05,13,-0.0019236584251735,0.0,-0.0019236584251735
XLE,Energy,f1_score,returns,0.05,14,0.0,-0.0016313889164927,0.0016313889164927
XLE,Energy,f1_score,returns,0.05,15,0.0,-0.0076654558193655,0.0076654558193655
XLE,Energy,f1_score,returns,0.05,16,0.0,0.0006219808015259,-0.0006219808015259
XLE,Energy,f1_score,returns,0.05,17,0.0,-0.0006237758399141,0.0006237758399141
XLE,Energy,f1_score,returns,0.05,18,-0.0013108012593973,0.0028818443804034,-0.0041926456398007
XLE,Energy,f1_score,returns,0.05,19,-0.0019236584251735,-0.0010088522651627,-0.0009148061600108002
XLE,Energy,f1_score,returns,0.05,20,0.0,-0.003509778725917,0.003509778725917
XLE,Energy,f1_score,returns,0.05,21,0.0,0.0003925990895042,-0.0003925990895042
XLE,Energy,f1_score,returns,0.05,22,0.0,0.0010176121980006,-0.0010176121980006
XLE,Energy,f1_score,returns,0.05,23,-0.0019236584251735,-0.0063957816119199,0.004472123186746399
XLE,Energy,f1_score,returns,0.05,24,-0.0019236584251735,-0.0028818443804034,0.0009581859552298998
XLE,Energy,f1_score,returns,0.05,25,-0.0019236584251735,0.0022622270460886,-0.0041858854712621
XLE,Energy,f1_score,returns,0.05,26,0.0006111958207073,-0.0006237758399141,0.0012349716606214
XLE,Energy,f1_score,returns,0.05,27,0.0,-0.0057636887608069,0.0057636887608069
XLE,Energy,f1_score,returns,0.05,28,0.0,-0.0051334148819273,0.0051334148819273
XLE,Energy,f1_score,returns,0.05,29,0.0,0.0,0.0
XLE,Energy,f1_score,returns,0.1,0,0.0006111958207073,0.0003925990895042,0.00021859673120310001
XLE,Energy,f1_score,returns,0.1,1,-0.0013108012593973,-0.0047710998135768,0.0034602985541794997
XLE,Energy,f1_score,returns,0.1,2,-0.0019236584251735,-0.0022557170402007,0.00033205861502719983
XLE,Energy,f1_score,returns,0.1,3,0.0006111958207073,-0.0012493545001749,0.0018605503208822
XLE,Energy,f1_score,returns,0.1,4,0.0,-0.003509778725917,0.003509778725917
XLE,Energy,f1_score,returns,0.1,5,0.0012208443102229,0.0010176121980006,0.00020323211222229983
XLE,Energy,f1_score,returns,0.1,6,0.0006111958207073,0.0039119682037893,-0.0033007723830819997
XLE,Energy,f1_score,returns,0.1,7,-0.0019236584251735,-0.0076654558193655,0.005741797394192
XLE,Energy,f1_score,returns,0.1,8,0.0006111958207073,0.0010176121980006,-0.00040641637729330006
XLE,Energy,f1_score,returns,0.1,9,0.0,0.001242174301898,-0.001242174301898
XLE,Energy,f1_score,returns,0.1,10,-0.0013108012593973,-0.0012493545001749,-6.144675922239995e-05
XLE,Energy,f1_score,returns,0.1,11,0.0,-0.0010088522651627,0.0010088522651627
XLE,Energy,f1_score,returns,0.1,12,0.0,0.0010176121980006,-0.0010176121980006
XLE,Energy,f1_score,returns,0.1,13,-0.0019236584251735,-0.0041395279105795,0.002215869485406
XLE,Energy,f1_score,returns,0.1,14,0.0006111958207073,-0.0057636887608069,0.0063748845815142
XLE,Energy,f1_score,returns,0.1,15,0.0,-0.0112016038090465,0.0112016038090465
XLE,Energy,f1_score,returns,0.1,16,0.0,-0.0012493545001749,0.0012493545001749
XLE,Energy,f1_score,returns,0.1,17,0.0,-0.0025059516351334,0.0025059516351334
XLE,Energy,f1_score,returns,0.1,18,-0.0013108012593973,0.0045309923206343,-0.0058417935800316
XLE,Energy,f1_score,returns,0.1,19,-0.0013108012593973,-0.0010088522651627,-0.00030194899423460005
XLE,Energy,f1_score,returns,0.1,20,0.0,0.0022622270460886,-0.0022622270460886
XLE,Energy,f1_score,returns,0.1,21,0.0,0.0032911498141419,-0.0032911498141419
XLE,Energy,f1_score,returns,0.1,22,0.0,0.0003925990895042,-0.0003925990895042
XLE,Energy,f1_score,returns,0.1,23,-0.0019236584251735,-0.0108888105653805,0.008965152140207
XLE,Energy,f1_score,returns,0.1,24,-0.0025380710659898,-0.0092817844979228,0.006743713431933
XLE,Energy,f1_score,returns,0.1,25,-0.0019236584251735,-0.001876743807788,-4.691461738550004e-05
XLE,Energy,f1_score,returns,0.1,26,0.0006111958207073,-0.0022557170402007,0.002866912860908
XLE,Energy,f1_score,returns,0.1,27,0.0,-0.0086455331412104,0.0086455331412104
XLE,Energy,f1_score,returns,0.1,28,-0.0006127490502389,-0.0070297013209841,0.0064169522707452
XLE,Energy,f1_score,returns,0.1,29,0.0,-0.0051334148819273,0.0051334148819273
XLE,Energy,f1_score,returns,0.2,0,0.0006111958207073,0.0014178506558607,-0.0008066548351534
XLE,Energy,f1_score,returns,0.2,1,-8.972978516125218e-05,-0.003136985900294,0.003047256115132748
XLE,Energy,f1_score,returns,0.2,2,-0.0025380710659898,0.0,-0.0025380710659898
XLE,Energy,f1_score,returns,0.2,3,0.0,-0.003136985900294,0.003136985900294
XLE,Energy,f1_score,returns,0.2,4,-0.0006127490502389,-0.0051334148819273,0.0045206658316884
XLE,Energy,f1_score,returns,0.2,5,0.0012208443102229,-0.0012493545001749,0.0024701988103978
XLE,Energy,f1_score,returns,0.2,6,0.0012208443102229,-0.0002342282805553,0.0014550725907782
XLE,Energy,f1_score,returns,0.2,7,-0.0006994936692614,-0.0083030530844088,0.0076035594151474
XLE,Energy,f1_score,returns,0.2,8,0.0006111958207073,-0.003136985900294,0.0037481817210013
XLE,Energy,f1_score,returns,0.2,9,0.0,0.0045309923206343,-0.0045309923206343
XLE,Energy,f1_score,returns,0.2,10,-0.0013108012593973,-0.001876743807788,0.0005659425483907001
XLE,Energy,f1_score,returns,0.2,11,-0.0019236584251735,-0.0008628778232022,-0.0010607806019713
XLE,Energy,f1_score,returns,0.2,12,0.0006111958207073,0.0051482299320915,-0.0045370341113842
XLE,Energy,f1_score,returns,0.2,13,0.0,-0.001493357495522,0.001493357495522
XLE,Energy,f1_score,returns,0.2,14,0.0006111958207073,-0.0070297013209841,0.0076408971416914
XLE,Energy,f1_score,returns,0.2,15,-0.0006127490502389,-0.0089425011397715,0.0083297520895326
XLE,Energy,f1_score,returns,0.2,16,0.0006111958207073,-0.0060397435200328,0.0066509393407401
XLE,Energy,f1_score,returns,0.2,17,0.0,0.0,0.0
XLE,Energy,f1_score,returns,0.2,18,-0.0013108012593973,0.0049510756651698,-0.0062618769245671
XLE,Energy,f1_score,returns,0.2,19,-0.0019236584251735,-0.0032534288993666,0.0013297704741930998
XLE,Energy,f1_score,returns,0.2,20,0.0,0.0045309923206343,-0.0045309923206343
XLE,Energy,f1_score,returns,0.2,21,0.0006111958207073,0.0020440989209838,-0.0014329031002765
XLE,Energy,f1_score,returns,0.2,22,-0.0012270572583665,-0.0041395279105795,0.002912470652213
XLE,Energy,f1_score,returns,0.2,23,-0.0013108012593973,-0.0137665084071071,0.0124557071477098
XLE,Energy,f1_score,returns,0.2,24,-0.0025380710659898,-0.003509778725917,0.0009717076599272002
XLE,Energy,f1_score,returns,0.2,25,-0.0019236584251735,-0.0041395279105795,0.002215869485406
XLE,Energy,f1_score,returns,0.2,26,0.0012208443102229,0.0006219808015259,0.0005988635086969999
XLE,Energy,f1_score,returns,0.2,27,0.0006111958207073,-0.0096171736424942,0.010228369463201499
XLE,Energy,f1_score,returns,0.2,28,-0.0006127490502389,-0.0028818443804034,0.0022690953301645
XLE,Energy,f1_score,returns,0.2,29,0.0,-0.0025059516351334,0.0025059516351334
XLE,Energy,f1_score,returns,0.5,0,0.0025380710659898,-0.0037698545673882,0.006307925633378
XLE,Energy,f1_score,returns,0.5,1,0.0012208443102229,0.0043290588072436,-0.0031082144970207004
XLE,Energy,f1_score,returns,0.5,2,-0.0044585126710544,-0.003136985900294,-0.0013215267707604
XLE,Energy,f1_score,returns,0.5,3,0.0,0.0001598687393508,-0.0001598687393508
XLE,Energy,f1_score,returns,0.5,4,-0.0005251181515841,-0.0063198341675514,0.0057947160159673
XLE,Energy,f1_score,returns,0.5,5,-0.0013937014921556,0.0026685293391834,-0.004062230831338999
XLE,Energy,f1_score,returns,0.5,6,-0.0025380710659898,0.0014178506558607,-0.0039559217218505
XLE,Energy,f1_score,returns,0.5,7,-8.972978516125218e-05,-0.0073157737982876,0.007226044013126348
XLE,Energy,f1_score,returns,0.5,8,-0.0069933669169352,0.0018227771190838,-0.008816144036019
XLE,Energy,f1_score,returns,0.5,9,-0.0006127490502389,-0.0028818443804034,0.0022690953301645
XLE,Energy,f1_score,returns,0.5,10,-0.00315404511123,-0.0063198341675514,0.0031657890563214
XLE,Energy,f1_score,returns,0.5,11,-0.0051402348356662,-0.0069619959409454,0.0018217611052792002
XLE,Energy,f1_score,returns,0.5,12,0.0012208443102229,-0.0025059516351334,0.0037267959453563
XLE,Energy,f1_score,returns,0.5,13,-0.0025380710659898,0.0026685293391834,-0.005206600405173199
XLE,Energy,f1_score,returns,0.5,14,0.0019285470107521,0.0061897005387795,-0.004261153528027401
XLE,Energy,f1_score,returns,0.5,15,-0.0026149823104137,-0.0121677873839257,0.009552805073512
XLE,Energy,f1_score,returns,0.5,16,-0.0026149823104137,0.0049510756651698,-0.0075660579755835
XLE,Energy,f1_score,returns,0.5,17,-0.0038424468290175,-0.001876743807788,-0.0019657030212295
XLE,Energy,f1_score,returns,0.5,18,-0.0051402348356662,0.005376072265197,-0.010516307100863199
XLE,Energy,f1_score,returns,0.5,19,-0.0006994936692614,-0.0044045656469048,0.0037050719776433997
XLE,Energy,f1_score,returns,0.5,20,0.0013174720037198,0.0020440989209838,-0.000726626917264
XLE,Energy,f1_score,returns,0.5,21,-0.0038424468290175,0.0043290588072436,-0.0081715056362611
XLE,Energy,f1_score,returns,0.5,22,-0.0044585126710544,-0.0033958575593643,-0.0010626551116901
XLE,Energy,f1_score,returns,0.5,23,-0.0044585126710544,-0.0105598118251542,0.006101299154099801
XLE,Energy,f1_score,returns,0.5,24,-0.0019236584251735,-0.005041127196041,0.0031174687708674996
XLE,Energy,f1_score,returns,0.5,25,-0.00315404511123,-0.0070297013209841,0.0038756562097541
XLE,Energy,f1_score,returns,0.5,26,0.0,0.0007897765940463,-0.0007897765940463
XLE,Energy,f1_score,returns,0.5,27,-0.0026149823104137,-0.0118452587595103,0.0092302764490966
XLE,Energy,f1_score,returns,0.5,28,0.0012208443102229,-0.0037698545673882,0.0049906988776111
XLE,Energy,f1_score,returns,0.5,29,-0.0013108012593973,-0.0047710998135768,0.0034602985541794997
XLE,Energy,f1_score,returns,1.0,0,0.0012208443102229,-0.0098902536276218,0.0111110979378447
XLE,Energy,f1_score,returns,1.0,1,0.0018289513370596,0.0028648923546363,-0.0010359410175767
XLE,Energy,f1_score,returns,1.0,2,-0.0101522842639593,0.0066206803841338,-0.0167729646480931
XLE,Energy,f1_score,returns,1.0,3,-0.0025380710659898,-0.0007130336611307,-0.0018250374048590999
XLE,Energy,f1_score,returns,1.0,4,-0.0005251181515841,-0.0075450368473564,0.0070199186957723
XLE,Energy,f1_score,returns,1.0,5,-0.0058168119273377,0.0051779825391637,-0.0109947944665014
XLE,Energy,f1_score,returns,1.0,6,-0.0056953411722212,0.0015981909838225,-0.0072935321560437
XLE,Energy,f1_score,returns,1.0,7,-0.0064314848674704,-0.0150917639921128,0.0086602791246424
XLE,Energy,f1_score,returns,1.0,8,-0.0063740923986377,-0.0043015140309267,-0.002072578367711
XLE,Energy,f1_score,returns,1.0,9,-0.0013108012593973,-0.0030174605865401,0.0017066593271428
XLE,Energy,f1_score,returns,1.0,10,-0.0050761421319797,-0.0128185113142982,0.0077423691823184995
XLE,Energy,f1_score,returns,1.0,11,-0.0064314848674704,-0.0069619959409454,0.0005305110734750004
XLE,Energy,f1_score,returns,1.0,12,0.0025380710659898,0.0011916130722489,0.0013464579937408998
XLE,Energy,f1_score,returns,1.0,13,-0.0044585126710544,-0.0128185113142982,0.008359998643243799
XLE,Energy,f1_score,returns,1.0,14,-0.0024603750129493,-0.001493357495522,-0.0009670175174272999
XLE,Energy,f1_score,returns,1.0,15,-0.0026149823104137,-0.0154405741618671,0.0128255918514534
XLE,Energy,f1_score,returns,1.0,16,-0.0051402348356662,0.0047510348057602,-0.0098912696414264
XLE,Energy,f1_score,returns,1.0,17,-0.0019236584251735,-0.0112016038090465,0.009277945383872999
XLE,Energy,f1_score,returns,1.0,18,-0.0057563836819036,-0.001351661523552,-0.0044047221583516
XLE,Energy,f1_score,returns,1.0,19,-0.0006994936692614,-0.0044045656469048,0.0037050719776433997
XLE,Energy,f1_score,returns,1.0,20,-0.001842930582948,-0.003658541761278,0.0018156111783299998
XLE,Energy,f1_score,returns,1.0,21,-0.0076654873609188,0.0140145068396055,-0.0216799942005243
XLE,Energy,f1_score,returns,1.0,22,-0.0019236584251735,0.0013702677588842,-0.0032939261840577
XLE,Energy,f1_score,returns,1.0,23,-0.0069384719842219,-0.0134541678309429,0.006515695846721001
XLE,Energy,f1_score,returns,1.0,24,-0.0050761421319797,0.005609990393852,-0.0106861325258317
XLE,Energy,f1_score,returns,1.0,25,-0.003700001298246,-0.0118452587595103,0.008145257461264299
XLE,Energy,f1_score,returns,1.0,26,-0.0006127490502389,-0.0026345855430315,0.0020218364927926
XLE,Energy,f1_score,returns,1.0,27,-0.0056953411722212,-0.0112016038090465,0.0055062626368253
XLE,Energy,f1_score,returns,1.0,28,0.0006111958207073,-0.0173583794358316,0.0179695752565389
XLE,Energy,f1_score,returns,1.0,29,-0.0038424468290175,0.0043290588072436,-0.0081715056362611
XLE,Energy,f1_score,volatility,0.05,0,-0.0089945676373675,0.0010176121980006,-0.010012179835368099
XLE,Energy,f1_score,volatility,0.05,1,0.0014150882158204,-0.0063957816119199,0.0078108698277403
XLE,Energy,f1_score,volatility,0.05,2,0.0,-0.0025059516351334,0.0025059516351334
XLE,Energy,f1_score,volatility,0.05,3,-0.008905737968258,0.0016408189102297,-0.0105465568784877
XLE,Energy,f1_score,volatility,0.05,4,-0.0063740923986377,0.0020440989209838,-0.0084181913196215
XLE,Energy,f1_score,volatility,0.05,5,-0.0107422318169736,0.0057636887608069,-0.016505920577780497
XLE,Energy,f1_score,volatility,0.05,6,-0.0070477080546149,0.0003925990895042,-0.0074403071441191
XLE,Energy,f1_score,volatility,0.05,7,0.0043573963433807,0.0113768021983997,-0.0070194058550189994
XLE,Energy,f1_score,volatility,0.05,8,-0.0044585126710544,0.0051482299320915,-0.0096067426031459
XLE,Energy,f1_score,volatility,0.05,9,-0.0076654873609188,0.0016408189102297,-0.0093063062711485
XLE,Energy,f1_score,volatility,0.05,10,-0.0013108012593973,0.0037052284890901,-0.0050160297484874005
XLE,Energy,f1_score,volatility,0.05,11,-0.0076142131979695,-0.0004718809511771,-0.0071423322467924
XLE,Energy,f1_score,volatility,0.05,12,-0.0013937014921556,0.0055712869589221,-0.0069649884510777
XLE,Energy,f1_score,volatility,0.05,13,-8.972978516125218e-05,0.004124164391897,-0.004213894177058252
XLE,Energy,f1_score,volatility,0.05,14,-0.0114051743067126,0.0107650291535419,-0.0221702034602545
XLE,Energy,f1_score,volatility,0.05,15,0.0018289513370596,-0.0044045656469048,0.006233516983964399
XLE,Energy,f1_score,volatility,0.05,16,0.0062841354494634,0.0051482299320915,0.0011359055173719
XLE,Energy,f1_score,volatility,0.05,17,-0.0024603750129493,0.0099892670311931,-0.0124496420441424
XLE,Energy,f1_score,volatility,0.05,18,-0.0146297346012012,0.0045480434911971,-0.0191777780923983
XLE,Energy,f1_score,volatility,0.05,19,-0.0012270572583665,-0.0006237758399141,-0.0006032814184524
XLE,Energy,f1_score,volatility,0.05,20,-0.0044585126710544,0.0014178506558607,-0.0058763633269151
XLE,Energy,f1_score,volatility,0.05,21,-0.0094862426848588,0.0051482299320915,-0.0146344726169503
XLE,Energy,f1_score,volatility,0.05,22,-0.0026911205775068,0.0148853527126926,-0.0175764732901994
XLE,Energy,f1_score,volatility,0.05,23,-0.0050761421319797,-0.0025059516351334,-0.0025701904968463
XLE,Energy,f1_score,volatility,0.05,24,-0.0082366372332122,-0.0047710998135768,-0.0034655374196353997
XLE,Energy,f1_score,volatility,0.05,25,-0.00315404511123,0.0066206803841338,-0.0097747254953638
XLE,Energy,f1_score,volatility,0.05,26,-0.0043221952852323,-0.003509778725917,-0.0008124165593152996
XLE,Energy,f1_score,volatility,0.05,27,0.0005184962329008,-0.001493357495522,0.0020118537284228
XLE,Energy,f1_score,volatility,0.05,28,-0.0069933669169352,0.0,-0.0069933669169352
XLE,Energy,f1_score,volatility,0.05,29,-0.0062575460552793,-0.0112016038090465,0.004944057753767199
XLE,Energy,f1_score,volatility,0.1,0,-0.0096516410324657,-0.0213610034245027,0.011709362392037001
XLE,Energy,f1_score,volatility,0.1,1,0.0024355227400912,-0.0045049521348836,0.0069404748749748
XLE,Energy,f1_score,volatility,0.1,2,-0.0076654873609188,-0.0118452587595103,0.004179771398591499
XLE,Energy,f1_score,volatility,0.1,3,-0.0045256399587763,0.0024772301264213,-0.0070028700851976
XLE,Energy,f1_score,volatility,0.1,4,-0.0043221952852323,0.0010176121980006,-0.0053398074832329
XLE,Energy,f1_score,volatility,0.1,5,-0.0063740923986377,0.001242174301898,-0.0076162667005357
XLE,Energy,f1_score,volatility,0.1,6,-0.0089503765551279,-0.0112016038090465,0.0022512272539185994
XLE,Energy,f1_score,volatility,0.1,7,0.0061629735708166,0.0160916859622528,-0.009928712391436199
XLE,Energy,f1_score,volatility,0.1,8,-0.0095282211628161,0.0016408189102297,-0.0111690400730458
XLE,Energy,f1_score,volatility,0.1,9,-0.0127413718337882,-0.0041395279105795,-0.008601843923208698
XLE,Energy,f1_score,volatility,0.1,10,0.0005184962329008,-0.0066768313115743,0.0071953275444751
XLE,Energy,f1_score,volatility,0.1,11,-0.0120918442462921,-0.0086455331412104,-0.003446311105081701
XLE,Energy,f1_score,volatility,0.1,12,-0.0095697761504535,0.0090882512634172,-0.018658027413870702
XLE,Energy,f1_score,volatility,0.1,13,0.0015361177310972,0.008572953356815,-0.0070368356257178005
XLE,Energy,f1_score,volatility,0.1,14,-0.0108482584682182,0.0124515841742213,-0.0232998426424395
XLE,Energy,f1_score,volatility,0.1,15,-0.0037715865204531,-0.0108720309861285,0.0071004444656754
XLE,Energy,f1_score,volatility,0.1,16,0.0049607752653437,0.0119868019880549,-0.0070260267227112
XLE,Energy,f1_score,volatility,0.1,17,-0.0050761421319797,-0.0059586370571283,0.0008824949251485994
XLE,Energy,f1_score,volatility,0.1,18,-0.0133417187008669,0.005376072265197,-0.0187177909660639
XLE,Energy,f1_score,volatility,0.1,19,0.0077437066197036,-0.003136985900294,0.0108806925199976
XLE,Energy,f1_score,volatility,0.1,20,9.064539521391746e-05,0.0118387008561391,-0.011748055460925182
XLE,Energy,f1_score,volatility,0.1,21,-0.0082848286882247,-0.0077233429394812,-0.0005614857487435008
XLE,Energy,f1_score,volatility,0.1,22,-0.012120324312619,0.0006219808015259,-0.0127423051141449
XLE,Energy,f1_score,volatility,0.1,23,-0.0052036833915771,-0.015700221552198,0.010496538160620898
XLE,Energy,f1_score,volatility,0.1,24,-0.0088606450446261,-0.0010088522651627,-0.0078517927794634
XLE,Energy,f1_score,volatility,0.1,25,-0.0063740923986377,0.0078580524093559,-0.014232144807993601
XLE,Energy,f1_score,volatility,0.1,26,-0.0094009890964205,0.0014178506558607,-0.0108188397522812
XLE,Energy,f1_score,volatility,0.1,27,-0.0102288090197179,-0.0088998135277165,-0.0013289954920013992
XLE,Energy,f1_score,volatility,0.1,28,-0.0064883019732071,0.0063773764849791,-0.0128656784581862
XLE,Energy,f1_score,volatility,0.1,29,-0.0113726355693458,0.0059992847977449,-0.0173719203670907
XLE,Energy,f1_score,volatility,0.2,0,-0.0233985375119915,-0.0465965823761009,0.0231980448641094
