model,feature_group,noise_intensity,seed,dataset_signature,clean_accuracy,noisy_accuracy,accuracy_degradation,clean_balanced_accuracy,noisy_balanced_accuracy,balanced_accuracy_degradation,clean_precision,noisy_precision,precision_degradation,clean_recall,noisy_recall,recall_degradation,clean_f1_score,noisy_f1_score,f1_score_degradation,clean_roc_auc,noisy_roc_auc,roc_auc_degradation,clean_average_precision,noisy_average_precision,average_precision_degradation
Logistic Regression,volatility,0.2,17,15374964250447726975,0.6295180722891566,0.6212349397590361,0.008283132530120474,0.5657168650905603,0.5715877673080179,-0.005870902217457563,0.35944700460829493,0.3594080338266385,3.8970781656433306e-05,0.42162162162162165,0.4594594594594595,-0.03783783783783784,0.3880597014925373,0.4033214709371293,-0.015261769444591955,0.6075156576200418,0.5940388196129323,0.013476838007109526,0.4248495663195855,0.4236610980493127,0.0011884682702728022
Random Forest,volatility,0.2,17,15374964250447726975,0.6935240963855421,0.7093373493975904,-0.01581325301204828,0.5851972013767421,0.5920103819895052,-0.006813180612763037,0.4359861591695502,0.4689922480620155,-0.03300608889246531,0.34054054054054056,0.327027027027027,0.013513513513513542,0.38239757207890746,0.3853503184713376,-0.00295274639243015,0.5833380353213339,0.5842408170174349,-0.0009027816961010293,0.4320047066000814,0.43536290901367386,-0.0033582024135924704
Logistic Regression,volatility,0.2,18,3168194999944406413,0.6295180722891566,0.6197289156626506,0.009789156626505924,0.5657168650905603,0.5680556339220222,-0.0023387688314618904,0.35944700460829493,0.35607675906183367,0.003370245546461259,0.42162162162162165,0.45135135135135135,-0.029729729729729704,0.3880597014925373,0.39809296781883197,-0.010033266326294643,0.6075156576200418,0.6016983580657902,0.005817299554251587,0.4248495663195855,0.4181217604637643,0.006727805855821167
Random Forest,volatility,0.2,18,3168194999944406413,0.6935240963855421,0.6942771084337349,-0.0007530120481927804,0.5851972013767421,0.5799131072617503,0.005284094114991866,0.4359861591695502,0.4343065693430657,0.0016795898264844733,0.34054054054054056,0.3216216216216216,0.018918918918918948,0.38239757207890746,0.3695652173913043,0.012832354687603131,0.5833380353213339,0.5870902217457541,-0.003752186424420212,0.4320047066000814,0.43388694432968067,-0.0018822377295992787
Logistic Regression,volatility,0.2,19,4994598138032259633,0.6295180722891566,0.6287650602409639,0.0007530120481926694,0.5657168650905603,0.5759775433053095,-0.010260678214749186,0.35944700460829493,0.3665943600867679,-0.00714735547847295,0.42162162162162165,0.45675675675675675,-0.03513513513513511,0.3880597014925373,0.40673886883273164,-0.018679167340194314,0.6075156576200418,0.6108869830164193,-0.0033713253963775225,0.4248495663195855,0.42942283226069355,-0.004573265941108073
Random Forest,volatility,0.2,19,4994598138032259633,0.6935240963855421,0.7078313253012049,-0.014307228915662717,0.5851972013767421,0.5884782486035096,-0.003281047226767475,0.4359861591695502,0.4645669291338583,-0.028580769964308084,0.34054054054054056,0.31891891891891894,0.021621621621621623,0.38239757207890746,0.3782051282051282,0.004192443873779261,0.5833380353213339,0.6013062122665462,-0.017968176945212355,0.4320047066000814,0.44151084833790866,-0.009506141737827267
Logistic Regression,volatility,0.2,20,4934804401042184524,0.6295180722891566,0.6302710843373494,-0.0007530120481927804,0.5657168650905603,0.5819979687411838,-0.01628110365062352,0.35944700460829493,0.37154989384288745,-0.012102889234592518,0.42162162162162165,0.47297297297297297,-0.051351351351351326,0.3880597014925373,0.4161712247324614,-0.028111523239924052,0.6075156576200418,0.6093691812898494,-0.0018535236698076218,0.4248495663195855,0.42471502775957926,0.00013453856000622544
Random Forest,volatility,0.2,20,4934804401042184524,0.6935240963855421,0.697289156626506,-0.0037650602409639022,0.5851972013767421,0.5770242058342268,0.008172995542515382,0.4359861591695502,0.437984496124031,-0.001998336954480817,0.34054054054054056,0.3054054054054054,0.035135135135135165,0.38239757207890746,0.35987261146496813,0.022524960613939327,0.5833380353213339,0.5819076905715737,0.0014303447497602262,0.4320047066000814,0.4227693051546255,0.00923540144545587
Logistic Regression,volatility,0.2,21,11407739848666356238,0.6295180722891566,0.6280120481927711,0.0015060240963854499,0.5657168650905603,0.5845793601534729,-0.0188624950629126,0.35944700460829493,0.371900826446281,-0.012453821837986045,0.42162162162162165,0.4864864864864865,-0.06486486486486487,0.3880597014925373,0.4215456674473068,-0.03348596595476949,0.6075156576200418,0.6107656717260057,-0.0032500141059639276,0.4248495663195855,0.42525677521217253,-0.00040720889258705206
Random Forest,volatility,0.2,21,11407739848666356238,0.6935240963855421,0.6942771084337349,-0.0007530120481927804,0.5851972013767421,0.5732776617954071,0.01191953958133507,0.4359861591695502,0.43023255813953487,0.005753601030015321,0.34054054054054056,0.3,0.04054054054054057,0.38239757207890746,0.3535031847133758,0.028894387365531682,0.5833380353213339,0.5958951644755401,-0.012557129154206259,0.4320047066000814,0.4345610676227216,-0.00255636102264023
Logistic Regression,volatility,0.2,22,11812922040932552261,0.6295180722891566,0.6204819277108434,0.009036144578313143,0.5657168650905603,0.5677481239067877,-0.0020312588162274547,0.35944700460829493,0.3562231759656652,0.0032238286426297114,0.42162162162162165,0.4486486486486487,-0.02702702702702703,0.3880597014925373,0.39712918660287083,-0.009069485110333508,0.6075156576200418,0.594411217062574,0.013104440557467734,0.4248495663195855,0.4231984146191822,0.0016511517004033083
Random Forest,volatility,0.2,22,11812922040932552261,0.6935240963855421,0.6987951807228916,-0.005271084337349463,0.5851972013767421,0.5863623540032726,-0.0011651526265304968,0.4359861591695502,0.44565217391304346,-0.009666014743493268,0.34054054054054056,0.3324324324324324,0.008108108108108136,0.38239757207890746,0.38080495356037153,0.0015926185185359265,0.5833380353213339,0.5813265248547086,0.002011510466625288,0.4320047066000814,0.4301981666519186,0.0018065399481627664
Logistic Regression,volatility,0.2,23,5130447509325793585,0.6295180722891566,0.6280120481927711,0.0015060240963854499,0.5657168650905603,0.5771144840038368,-0.011397618913276508,0.35944700460829493,0.3669527896995708,-0.007505785091275863,0.42162162162162165,0.46216216216216216,-0.040540540540540515,0.3880597014925373,0.4090909090909091,-0.021031207598371793,0.6075156576200418,0.6091463070586244,-0.0016306494385825987,0.4248495663195855,0.4269705655145955,-0.0021209991950100204
Random Forest,volatility,0.2,23,5130447509325793585,0.6935240963855421,0.6875,0.0060240963855421326,0.5851972013767421,0.5727275291993454,0.012469672177396696,0.4359861591695502,0.4187725631768953,0.017213595992654873,0.34054054054054056,0.31351351351351353,0.02702702702702703,0.38239757207890746,0.35857805255023184,0.023819519528675615,0.5833380353213339,0.5928877729504034,-0.009549737629069521,0.4320047066000814,0.43161063027071817,0.00039407632936322434
Logistic Regression,volatility,0.2,24,17033172499930915322,0.6295180722891566,0.634789156626506,-0.005271084337349463,0.5657168650905603,0.5867883541161203,-0.021071489025559997,0.35944700460829493,0.3773987206823028,-0.017951716074007862,0.42162162162162165,0.4783783783783784,-0.05675675675675673,0.3880597014925373,0.42193087008343266,-0.03387116859089534,0.6075156576200418,0.6127743609998307,-0.005258703379788954,0.4248495663195855,0.4339581605605054,-0.00910859424091992
Random Forest,volatility,0.2,24,17033172499930915322,0.6935240963855421,0.6950301204819277,-0.001506024096385561,0.5851972013767421,0.5771173051966372,0.008079896180104962,0.4359861591695502,0.4339622641509434,0.0020238950186067806,0.34054054054054056,0.3108108108108108,0.02972972972972976,0.38239757207890746,0.36220472440944884,0.020192847669458613,0.5833380353213339,0.5997348078767704,-0.01639677255543648,0.4320047066000814,0.4381595691044132,-0.006154862504331837
Logistic Regression,volatility,0.2,25,12049585485093360420,0.6295180722891566,0.6197289156626506,0.009789156626505924,0.5657168650905603,0.5630790498222649,0.0026378152682954292,0.35944700460829493,0.3522975929978118,0.007149411610483103,0.42162162162162165,0.43513513513513513,-0.013513513513513487,0.3880597014925373,0.3893591293833132,-0.0012994278907758616,0.6075156576200418,0.5905207921909383,0.016994865429103445,0.4248495663195855,0.4112277014545176,0.01362186486506789
Random Forest,volatility,0.2,25,12049585485093360420,0.6935240963855421,0.6935240963855421,0.0,0.5851972013767421,0.5760734638605203,0.009123737516221864,0.4359861591695502,0.4307116104868914,0.005274548682658808,0.34054054054054056,0.3108108108108108,0.02972972972972976,0.38239757207890746,0.36106750392464676,0.021330068154260695,0.5833380353213339,0.5745641257123512,0.008773909608982722,0.4320047066000814,0.42138757837952107,0.010617128220560323
Logistic Regression,volatility,0.2,26,17682611864562286891,0.6295180722891566,0.6144578313253012,0.015060240963855387,0.5657168650905603,0.5660610506121988,-0.000344185521638507,0.35944700460829493,0.35208333333333336,0.00736367127496157,0.42162162162162165,0.45675675675675675,-0.03513513513513511,0.3880597014925373,0.3976470588235294,-0.009587357330992086,0.6075156576200418,0.607481803306438,3.3854313603809416e-05,0.4248495663195855,0.4247617899611429,8.77763584425928e-05
Random Forest,volatility,0.2,26,17682611864562286891,0.6935240963855421,0.6897590361445783,0.003765060240963791,0.5851972013767421,0.572634429836935,0.012562771539807116,0.4359861591695502,0.4222222222222222,0.01376393694732797,0.34054054054054056,0.3081081081081081,0.032432432432432434,0.38239757207890746,0.35625,0.026147572078907444,0.5833380353213339,0.5861338373864471,-0.0027958020651132065,0.4320047066000814,0.42556253762733176,0.006442168972749629
Logistic Regression,volatility,0.2,27,1977873595195473727,0.6295180722891566,0.6332831325301205,-0.0037650602409639022,0.5657168650905603,0.5815973593635388,-0.01588049427297855,0.35944700460829493,0.37310195227765725,-0.013654947669362316,0.42162162162162165,0.4648648648648649,-0.043243243243243246,0.3880597014925373,0.4139590854392298,-0.0258993839466925,0.6075156576200418,0.6150482423968854,-0.007532584776843598,0.4248495663195855,0.42936200594596724,-0.004512439626381759
