ticker,sector,feature_group,noise_intensity,seed_count,mean_total_clipped_values,std_total_clipped_values,clipped_values_ci95_lower,clipped_values_ci95_upper,mean_clipped_proportion,std_clipped_proportion,clipped_proportion_ci95_lower,clipped_proportion_ci95_upper
XLF,Financials,all_predictors,1.0,30,1287.9666666666667,23.89558223970935,1279.4157423806264,1296.517590952707,0.08816858342460751,0.0016357873931893041,0.08758322442364637,0.08875394242556865
XLF,Financials,momentum,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLF,Financials,momentum,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLF,Financials,momentum,0.2,30,0.23333333333333334,0.4301830671520762,0.0793942997725115,0.3872723668941552,5.856760374832663e-05,0.00010797767749801114,1.9928288095509888e-05,9.720691940114337e-05
XLF,Financials,momentum,0.5,30,3.3666666666666667,1.7515182248421004,2.739893919470083,3.9934394138632503,0.0008450468540829986,0.0004396381086451055,0.0006877243773770288,0.0010023693307889684
XLF,Financials,momentum,1.0,30,36.7,5.534531098725403,34.71949348171598,38.68050651828403,0.009211847389558233,0.0013891895328126012,0.008714732299627504,0.009708962479488962
XLF,Financials,returns,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLF,Financials,returns,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLF,Financials,returns,0.2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLF,Financials,returns,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLF,Financials,returns,1.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLF,Financials,volatility,0.05,30,0.13333333333333333,0.34574590364176044,0.009609750681461499,0.2570569159852052,3.346720214190093e-05,8.678361035184749e-05,2.4120860144230655e-06,6.45223182693788e-05
XLF,Financials,volatility,0.1,30,2.9,1.6262925893598903,2.3180386709533467,3.481961329046653,0.0007279116465863452,0.00040820597122487204,0.0005818370158015426,0.0008739862773711477
XLF,Financials,volatility,0.2,30,32.06666666666667,5.3429510981087605,30.154716171146976,33.97861716218637,0.008048862115127174,0.001341102183260231,0.007568954862235684,0.008528769368018663
XLF,Financials,volatility,0.5,30,353.3333333333333,17.56040478155199,347.04942318571864,359.617243480948,0.08868808567603749,0.004407732123883533,0.08711079899239926,0.09026537235967572
XLF,Financials,volatility,1.0,30,887.0,25.35540478328315,877.9266849257407,896.0733150742593,0.22264056224899592,0.0063643084295389426,0.22036312372634045,0.2249180007716514
XLF,Financials,volume_and_range,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLF,Financials,volume_and_range,0.1,30,0.16666666666666666,0.3790490217894517,0.03102571623889136,0.302307617094442,6.275100401606425e-05,0.00014271424013157066,1.1681369065847658e-05,0.00011382063896628084
XLF,Financials,volume_and_range,0.2,30,6.233333333333333,2.8968869537813355,5.196695650329405,7.269971016337262,0.002346887550200803,0.0010906953892249004,0.0019565872177445044,0.002737187882657102
XLF,Financials,volume_and_range,0.5,30,120.13333333333334,11.503322858270527,116.01692211505015,124.24974455161653,0.045230923694779115,0.0043310703532645056,0.04368107007343756,0.046780777316120674
XLF,Financials,volume_and_range,1.0,30,374.3,19.6014601848768,367.28570755651305,381.314292443487,0.1409262048192771,0.007380067840691565,0.13828528145953048,0.1435671281790237
XLI,Industrials,all_predictors,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLI,Industrials,all_predictors,0.1,30,0.23333333333333334,0.4301830671520762,0.0793942997725115,0.3872723668941552,1.597298284045272e-05,2.9448457499457575e-05,5.434987662411792e-06,2.6510978018493647e-05
XLI,Industrials,all_predictors,0.2,30,6.233333333333333,2.387948670004176,5.378816876219179,7.087849790447488,0.0004267068273092369,0.0001634685562708226,0.00036821035571051324,0.0004852032989079606
XLI,Industrials,all_predictors,0.5,30,196.8,15.089160302040987,191.40041333212366,202.19958666787636,0.013472070098576122,0.001032938136777176,0.013102437933469581,0.013841702263682663
XLI,Industrials,all_predictors,1.0,30,904.5333333333333,22.47716593580577,896.4899828029393,912.5766838637273,0.061920408908360716,0.0015386887962627164,0.06136979619406759,0.06247102162265384
XLI,Industrials,momentum,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLI,Industrials,momentum,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLI,Industrials,momentum,0.2,30,0.2,0.4068381021724863,0.054414854869191315,0.34558514513080874,5.020080321285141e-05,0.00010211799753325459,1.3658347105720716e-05,8.674325931998209e-05
XLI,Industrials,momentum,0.5,30,4.2,1.7888543819998317,3.559866680552663,4.840133319447338,0.0010542168674698795,0.00044900963403610237,0.0008935408334720539,0.0012148929014677051
XLI,Industrials,momentum,1.0,30,41.5,4.345032835874498,39.945149968424715,43.054850031575285,0.010416666666666666,0.001090620691735567,0.010026393064363634,0.010806940268969698
XLI,Industrials,returns,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLI,Industrials,returns,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLI,Industrials,returns,0.2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLI,Industrials,returns,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLI,Industrials,returns,1.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLI,Industrials,volatility,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
