model,feature_group,noise_intensity,seed,dataset_signature,clean_accuracy,noisy_accuracy,accuracy_degradation,clean_balanced_accuracy,noisy_balanced_accuracy,balanced_accuracy_degradation,clean_precision,noisy_precision,precision_degradation,clean_recall,noisy_recall,recall_degradation,clean_f1_score,noisy_f1_score,f1_score_degradation,clean_roc_auc,noisy_roc_auc,roc_auc_degradation,clean_average_precision,noisy_average_precision,average_precision_degradation
Logistic Regression,returns,0.05,20,13324179054857753707,0.8072289156626506,0.8064759036144579,0.0007530120481927804,0.7105380405236933,0.7082755970847793,0.002262443438914019,0.43859649122807015,0.43661971830985913,0.0019767729182110227,0.5656108597285068,0.5610859728506787,0.004524886877828038,0.49407114624505927,0.4910891089108911,0.002982037334168186,0.7868561641875846,0.7869501771940797,-9.401300649503064e-05,0.5115454699383656,0.5115721634116945,-2.6693473328953665e-05
Random Forest,returns,0.05,20,13324179054857753707,0.8463855421686747,0.8456325301204819,0.0007530120481927804,0.6851340911599162,0.6846824199765376,0.00045167118337863243,0.547486033519553,0.5444444444444444,0.0030415890751086527,0.4434389140271493,0.4434389140271493,0.0,0.49,0.48877805486284287,0.001221945137157121,0.7699256479744285,0.7701913369058275,-0.00026568893139899963,0.4641844234644762,0.4634037508552885,0.0007806726091876826
Logistic Regression,returns,0.05,21,8412470561439574806,0.8072289156626506,0.8072289156626506,0.0,0.7105380405236933,0.7105380405236933,0.0,0.43859649122807015,0.43859649122807015,0.0,0.5656108597285068,0.5656108597285068,0.0,0.49407114624505927,0.49407114624505927,0.0,0.7868561641875846,0.7870891529428116,-0.00023298875522692608,0.5115454699383656,0.5116501344233125,-0.00010466448494694802
Random Forest,returns,0.05,21,8412470561439574806,0.8463855421686747,0.8463855421686747,0.0,0.6851340911599162,0.6851340911599162,0.0,0.547486033519553,0.547486033519553,0.0,0.4434389140271493,0.4434389140271493,0.0,0.49,0.49,0.0,0.7699256479744285,0.7710783291844985,-0.0011526812100699502,0.4641844234644762,0.4646341753762714,-0.00044975191179519314
Logistic Regression,returns,0.05,22,2761074960848382517,0.8072289156626506,0.8072289156626506,0.0,0.7105380405236933,0.7105380405236933,0.0,0.43859649122807015,0.43859649122807015,0.0,0.5656108597285068,0.5656108597285068,0.0,0.49407114624505927,0.49407114624505927,0.0,0.7868561641875846,0.7869624397601442,-0.00010627557255959985,0.5115454699383656,0.511591518281829,-4.604834346344511e-05
Random Forest,returns,0.05,22,2761074960848382517,0.8463855421686747,0.8463855421686747,0.0,0.6851340911599162,0.6851340911599162,0.0,0.547486033519553,0.547486033519553,0.0,0.4434389140271493,0.4434389140271493,0.0,0.49,0.49,0.0,0.7699256479744285,0.7707349773346904,-0.0008093293602619012,0.4641844234644762,0.4666966712280299,-0.0025122477635536877
Logistic Regression,returns,0.05,23,17488384753253557629,0.8072289156626506,0.8064759036144579,0.0007530120481927804,0.7105380405236933,0.7082755970847793,0.002262443438914019,0.43859649122807015,0.43661971830985913,0.0019767729182110227,0.5656108597285068,0.5610859728506787,0.004524886877828038,0.49407114624505927,0.4910891089108911,0.002982037334168186,0.7868561641875846,0.786929739583972,-7.357539638741528e-05,0.5115454699383656,0.51162395863753,-7.848869916438073e-05
Random Forest,returns,0.05,23,17488384753253557629,0.8463855421686747,0.8448795180722891,0.001506024096385561,0.6851340911599162,0.6842307487931591,0.0009033423667570428,0.547486033519553,0.5414364640883977,0.0060495694311553105,0.4434389140271493,0.4434389140271493,0.0,0.49,0.48756218905472637,0.002437810945273622,0.7699256479744285,0.7703752753967963,-0.0004496274223677599,0.4641844234644762,0.4638238894696156,0.000360533994860579
Logistic Regression,returns,0.05,24,11513520631695292605,0.8072289156626506,0.8072289156626506,0.0,0.7105380405236933,0.7105380405236933,0.0,0.43859649122807015,0.43859649122807015,0.0,0.5656108597285068,0.5656108597285068,0.0,0.49407114624505927,0.49407114624505927,0.0,0.7868561641875846,0.7869583522381227,-0.00010218805053807678,0.5115454699383656,0.5114475716195374,9.789831882822675e-05
Random Forest,returns,0.05,24,11513520631695292605,0.8463855421686747,0.8463855421686747,0.0,0.6851340911599162,0.6851340911599162,0.0,0.547486033519553,0.547486033519553,0.0,0.4434389140271493,0.4434389140271493,0.0,0.49,0.49,0.0,0.7699256479744285,0.7705878265419155,-0.0006621785674869596,0.4641844234644762,0.46437596476482446,-0.00019154130034826355
